id_	over/under	perc_associated_foreground	perc_associated_background	fold_enrichment_foreground_2_background	foreground_count	foreground_n	background_count	background_n	p_uncorrected	FDR	description	ANs_foreground
...GO:0008134	o	2.867	1.216	2.357	33	1151	14	1151	0.00733	0.239	transcription factor binding	P07248, P13393, P17106, P18412, P18480, P19263, P19659, P20134, P22082, P27692, P29055, P29056, P29311, P33297, P33298, P33299, P35817, P39001, P39521, P40327, P41813, P46678, P50105, P53040, P53549, P53718, Q01939, Q03063, Q03373, Q03761, Q04226, Q05021, Q08923
....GO:0000785	o	3.475	1.477	2.353	40	1151	17	1151	0.00284	0.115	chromatin	P07278, P09959, P23293, P23615, P25302, P27692, P32558, P32657, P33417, P34161, P35817, P38351, P38882, P38920, P39520, P39521, P39678, P40489, P40963, P47037, P53064, P53276, P53551, P80428, P89105, Q02908, Q03973, Q04002, Q04003, Q04116, Q04383, Q05543, Q06205, Q06697, Q07457, Q08649, Q12309, Q12495, Q12692, Q99314
....GO:0001104	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	RNA polymerase II transcription cofactor activity	P09959, P19263, P19659, P22579, P25357, P38931, P53114
.......GO:0071034	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	CUT catabolic process	P38801, P38996, P48240, P53617, P53725, Q08162, Q12149
......GO:0071043	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	CUT metabolic process	P38801, P38996, P48240, P53617, P53725, Q08162, Q12149
.......GO:0031939	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	negative regulation of chromatin silencing at telomere	P22579, P31385, P32561, P38255, P40505, Q08923, Q12363
...GO:0005849	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	mRNA cleavage factor complex	P29468, P39927, P42073, P45976, Q01329, Q06224, Q99383
......GO:0006378	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	mRNA polyadenylation	P29468, P39927, P45976, Q00416, Q01329, Q06224, Q99383
...GO:0000991	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	transcription factor activity, core RNA polymerase II binding	P23615, P27692, P29055, P35189, P41895, P41896, Q06505
......GO:1900430	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	positive regulation of filamentous growth of a population of unicellular organisms	P01120, P18412, P18480, P19659, P22082, P38255, Q05958
.....GO:0090033	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	positive regulation of filamentous growth	P01120, P18412, P18480, P19659, P22082, P38255, Q05958
.....GO:0006272	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	leading strand elongation	P13382, P15873, P21951, P38630, P40348, P46957, P47110
....GO:0005657	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	replication fork	P13382, P15436, P15873, P21951, P25588, Q00416, Q01454
....GO:0031497	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	chromatin assembly	P14922, P16649, P32597, P32657, P40161, Q05123, Q06639
.......GO:0042790	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	transcription of nuclear large rRNA transcript from RNA polymerase I promoter	P10964, P13393, P22138, P35169, P46669, P47006, Q01080
........GO:0031060	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	regulation of histone methylation	P23293, P23615, P38351, P53064, P89105, Q06205, Q06697
.....GO:0008301	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	DNA binding, bending	P11632, P11633, P13393, P14164, P32504, Q02486, Q03973
.......GO:0045910	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	negative regulation of DNA recombination	P31111, P32561, P35187, P38351, P40562, P53551, Q06697
.....GO:0016895	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	exodeoxyribonuclease activity, producing 5'-phosphomonoesters	P15436, P16550, P21951, P22936, P46957, P47110, Q04344
....GO:0004529	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	exodeoxyribonuclease activity	P15436, P16550, P21951, P22936, P46957, P47110, Q04344
.....GO:0016586	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	RSC-type complex	P18480, P32597, P32832, P43609, Q02206, Q05123, Q06639
........GO:2001207	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	regulation of transcription elongation from RNA polymerase I promoter	P17629, P27692, P38351, P53064, P53552, P89105, Q06697
.........GO:2001209	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	positive regulation of transcription elongation from RNA polymerase I promoter	P17629, P27692, P38351, P53064, P53552, P89105, Q06697
.......GO:0006103	o	0.608	0.261	2.333	7	1151	3	1151	0.343	1	2-oxoglutarate metabolic process	P09624, P19262, P19955, P20967, P23542, P33327, Q01802
....GO:0044798	o	1.998	0.869	2.300	23	1151	10	1151	0.0338	0.807	nuclear transcription factor complex	P09959, P13393, P19263, P19659, P23255, P25302, P29056, P32776, P35189, P38129, P39678, P40489, P41895, P41896, P46678, P50105, P53040, P53718, Q03750, Q03761, Q04226, Q04673, Q05021
.....GO:0051052	o	3.388	1.477	2.294	39	1151	17	1151	0.00409	0.155	regulation of DNA metabolic process	P02829, P06786, P09798, P09959, P15873, P22579, P25588, P25694, P27692, P28707, P31111, P31378, P31385, P32445, P32561, P32571, P32657, P35187, P38351, P38803, P38850, P38883, P40151, P40466, P40562, P41813, P46678, P53044, P53064, P53184, P53551, P89105, Q04779, Q06411, Q06639, Q06697, Q07457, Q07794, Q08923
....GO:0010570	o	1.390	0.608	2.286	16	1151	7	1151	0.0915	1	regulation of filamentous growth	P01120, P16649, P18412, P18480, P19659, P20134, P22082, P38255, P39073, P40069, P40466, P40505, P41813, Q03063, Q03373, Q05958
......GO:0070897	o	1.564	0.695	2.250	18	1151	8	1151	0.0739	1	DNA-templated transcriptional preinitiation complex assembly	P11632, P11633, P13393, P19659, P23255, P29055, P29056, P35189, P38129, P41895, P41896, P46678, P50105, P53040, Q03750, Q03761, Q04226, Q05021
........GO:0031058	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	positive regulation of histone modification	P23293, P25694, P32447, P38351, P38827, P40489, P89105, Q02336, Q06697
.....GO:0043631	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	RNA polyadenylation	P06843, P29468, P39927, P45976, P47047, Q00416, Q01329, Q06224, Q99383
....GO:0003887	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	DNA-directed DNA polymerase activity	P0C2I9, P13382, P15436, P21951, P38121, P46957, P47110, Q03434, Q12472
...GO:0034061	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	DNA polymerase activity	P0C2I9, P13382, P15436, P21951, P38121, P46957, P47110, Q03434, Q12472
...GO:0003678	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	DNA helicase activity	P35187, P38859, P40562, P51979, P53946, P80428, Q00416, Q03940, Q06218
......GO:0006282	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	regulation of DNA repair	P27692, P38351, P38850, P40151, P53064, P89105, Q06411, Q06697, Q07794
.....GO:0000972	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	P20676, P25502, P32499, P38801, P39705, P40457, P49687, Q04002, Q12149
....GO:0050000	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	chromosome localization	P06105, P38850, P39705, P40457, P49687, Q02455, Q03281, Q03661, Q03707
......GO:0000018	o	0.782	0.348	2.250	9	1151	4	1151	0.265	1	regulation of DNA recombination	P06786, P09959, P31111, P32561, P35187, P38351, P40562, P53551, Q06697
....GO:0044454	o	7.993	3.562	2.244	92	1151	41	1151	6.3e-06	0.000704	nuclear chromosome part	P02293, P02294, P02309, P04911, P06786, P07278, P09959, P13382, P14832, P15436, P18480, P18888, P20050, P21951, P22082, P22579, P23293, P25302, P25357, P25588, P29539, P31111, P31385, P32504, P32558, P32561, P32591, P32597, P32657, P32832, P32833, P33417, P34161, P35189, P35817, P36124, P38121, P38144, P38199, P38255, P38859, P38920, P39001, P39520, P39521, P39678, P40154, P40489, P40505, P40963, P43579, P43609, P46957, P47037, P47110, P53148, P53168, P53267, P53551, P53628, P53946, P53973, P60010, P61830, P80428, Q01454, Q02206, Q02908, Q03388, Q03661, Q03940, Q03973, Q04002, Q04003, Q04116, Q04383, Q04779, Q05123, Q05471, Q05515, Q05543, Q05948, Q06411, Q06629, Q06639, Q07457, Q07458, Q08649, Q08923, Q12345, Q12692, Q99314
.....GO:0043565	o	4.865	2.172	2.240	56	1151	25	1151	0.000605	0.0342	sequence-specific DNA binding	O14467, P07248, P07261, P09959, P12383, P13393, P14164, P17106, P18412, P18888, P19882, P20134, P21538, P22035, P22082, P23255, P25302, P25502, P25555, P27476, P29311, P29539, P32504, P32657, P32833, P33417, P34161, P34219, P34730, P38140, P38144, P38157, P39001, P39015, P39521, P39678, P39956, P40466, P40489, P40535, P41696, P41813, P50104, P53941, P80210, Q03833, Q04002, Q04116, Q04545, Q04779, Q05958, Q06639, Q07457, Q12018, Q12309, Q12692
.....GO:0032774	o	14.944	6.690	2.234	172	1151	77	1151	1.81e-10	1.14e-07	RNA biosynthetic process	O14467, P06843, P07248, P07261, P07284, P09959, P10964, P11632, P11633, P12383, P12385, P13393, P13574, P14164, P14922, P15424, P16649, P17106, P17629, P17890, P18412, P18480, P18888, P19263, P20134, P21538, P21957, P22035, P22082, P22138, P22579, P23255, P23293, P23615, P25302, P25441, P25502, P25554, P27692, P29055, P29056, P31385, P32389, P32432, P32447, P32494, P32558, P32561, P32591, P32597, P32657, P32776, P32832, P33417, P34161, P35169, P35177, P35189, P35817, P36053, P36124, P38088, P38129, P38140, P38144, P38157, P38255, P38351, P38705, P38882, P38931, P38996, P39001, P39073, P39520, P39521, P39678, P39927, P39956, P40040, P40154, P40161, P40466, P40470, P40489, P40505, P40535, P40553, P40963, P41696, P41895, P41896, P42073, P43572, P43579, P43609, P46669, P46678, P47006, P50104, P50105, P53040, P53063, P53064, P53114, P53165, P53276, P53438, P53552, P53617, P53628, P53718, P53946, P53973, P61830, P80428, P89105, Q00416, Q01080, Q01329, Q01448, Q02206, Q02336, Q02555, Q02642, Q02792, Q02908, Q03280, Q03330, Q03661, Q03750, Q03761, Q03833, Q03940, Q03973, Q04002, Q04003, Q04116, Q04226, Q04545, Q04673, Q04779, Q05021, Q05123, Q05471, Q05543, Q05958, Q06224, Q06337, Q06505, Q06629, Q06639, Q06679, Q06697, Q07457, Q07458, Q07478, Q07794, Q08421, Q08649, Q08887, Q08923, Q08981, Q12060, Q12159, Q12345, Q12363, Q12433, Q12514, Q12692, Q2V2Q1, Q99314
.......GO:1902275	o	2.520	1.129	2.231	29	1151	13	1151	0.0184	0.505	regulation of chromatin organization	P06843, P07248, P22579, P23293, P23615, P25694, P31385, P32447, P32561, P32657, P35817, P38144, P38255, P38351, P38827, P40466, P40489, P40505, P40517, P41813, P53064, P53551, P53973, P89105, Q02336, Q06205, Q06697, Q08923, Q12363
.....GO:0006351	o	11.295	5.126	2.203	130	1151	59	1151	7.82e-08	1.71e-05	transcription, DNA-templated	O14467, P07248, P07261, P09959, P10964, P11633, P12383, P13393, P13574, P14164, P14922, P16649, P17106, P17890, P18412, P18480, P18888, P19263, P20134, P21957, P22035, P22082, P22138, P22579, P23255, P23293, P23615, P25302, P25441, P25502, P25554, P27692, P29056, P31385, P32389, P32432, P32447, P32494, P32591, P32776, P33417, P34161, P35169, P35177, P35189, P35817, P36124, P38129, P38140, P38157, P38255, P38351, P38882, P38931, P39001, P39073, P39520, P39521, P39678, P39956, P40040, P40154, P40470, P40489, P40505, P40535, P40553, P40963, P41696, P43572, P43579, P46669, P46678, P47006, P50104, P50105, P53040, P53064, P53114, P53165, P53276, P53438, P53628, P53718, P53946, P53973, P61830, P80428, P89105, Q01080, Q02336, Q02555, Q02642, Q02908, Q03280, Q03330, Q03661, Q03750, Q03761, Q03833, Q03940, Q04002, Q04003, Q04116, Q04226, Q04545, Q04673, Q05021, Q05471, Q05543, Q05958, Q06337, Q06505, Q06629, Q06679, Q07457, Q07458, Q07794, Q08421, Q08887, Q08923, Q08981, Q12060, Q12159, Q12345, Q12363, Q12433, Q12692, Q2V2Q1, Q99314
......GO:0097659	o	11.295	5.126	2.203	130	1151	59	1151	7.82e-08	1.71e-05	nucleic acid-templated transcription	O14467, P07248, P07261, P09959, P10964, P11633, P12383, P13393, P13574, P14164, P14922, P16649, P17106, P17890, P18412, P18480, P18888, P19263, P20134, P21957, P22035, P22082, P22138, P22579, P23255, P23293, P23615, P25302, P25441, P25502, P25554, P27692, P29056, P31385, P32389, P32432, P32447, P32494, P32591, P32776, P33417, P34161, P35169, P35177, P35189, P35817, P36124, P38129, P38140, P38157, P38255, P38351, P38882, P38931, P39001, P39073, P39520, P39521, P39678, P39956, P40040, P40154, P40470, P40489, P40505, P40535, P40553, P40963, P41696, P43572, P43579, P46669, P46678, P47006, P50104, P50105, P53040, P53064, P53114, P53165, P53276, P53438, P53628, P53718, P53946, P53973, P61830, P80428, P89105, Q01080, Q02336, Q02555, Q02642, Q02908, Q03280, Q03330, Q03661, Q03750, Q03761, Q03833, Q03940, Q04002, Q04003, Q04116, Q04226, Q04545, Q04673, Q05021, Q05471, Q05543, Q05958, Q06337, Q06505, Q06629, Q06679, Q07457, Q07458, Q07794, Q08421, Q08887, Q08923, Q08981, Q12060, Q12159, Q12345, Q12363, Q12433, Q12692, Q2V2Q1, Q99314
.......GO:0071027	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	nuclear RNA surveillance	P25555, P38801, P38996, P47047, P48240, P53063, P53617, P53725, Q02792, Q08162, Q12149
......GO:0031936	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	negative regulation of chromatin silencing	P07248, P22579, P31385, P32561, P38255, P40505, P41813, P53551, P53973, Q08923, Q12363
........GO:1905269	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	positive regulation of chromatin organization	P23293, P25694, P32447, P35817, P38351, P38827, P40466, P40489, P89105, Q02336, Q06697
.....GO:0040020	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	regulation of meiotic nuclear division	P09959, P14832, P20050, P25357, P31111, P32561, P35187, P36124, P38827, P38911, Q03012
..GO:0005487	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	nucleocytoplasmic transporter activity	P14907, P20676, P30822, P32499, P39705, P40457, P49687, P52918, Q02455, Q03790, Q05166
.....GO:0022616	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	DNA strand elongation	P06786, P13382, P15873, P21951, P35187, P38121, P38630, P38859, P40348, P46957, P47110
.....GO:2001020	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	regulation of response to DNA damage stimulus	P14922, P16649, P27692, P38351, P38850, P40151, P53064, P89105, Q06411, Q06697, Q07794
........GO:0045943	o	0.956	0.434	2.200	11	1151	5	1151	0.209	1	positive regulation of transcription from RNA polymerase I promoter	P17629, P18888, P27692, P38351, P38882, P53064, P53276, P53552, P89105, Q06679, Q06697
...GO:0003712	o	2.085	0.956	2.182	24	1151	11	1151	0.0394	0.881	transcription cofactor activity	O14467, P09959, P19263, P19659, P21957, P22579, P25357, P28004, P32389, P32494, P32561, P38931, P39520, P50105, P53114, Q02336, Q02961, Q03330, Q04226, Q04779, Q05021, Q08887, Q12060, Q12363
........GO:0000122	o	4.344	1.998	2.174	50	1151	23	1151	0.0018	0.0863	negative regulation of transcription from RNA polymerase II promoter	P02293, P02309, P04911, P06843, P07261, P13574, P14164, P14922, P16649, P17106, P17157, P19263, P19659, P20134, P21957, P22579, P23615, P29311, P31385, P32561, P32597, P33417, P34161, P38140, P38255, P38351, P38827, P38931, P39001, P39073, P39521, P39956, P40161, P40466, P40489, P40505, P53064, P53082, P53272, P53973, Q01560, Q02792, Q03063, Q03373, Q03833, Q04116, Q04779, Q06629, Q12363, Q2V2Q1
...GO:0006325	o	10.947	5.039	2.172	126	1151	58	1151	1.97e-07	3.72e-05	chromatin organization	P02293, P02294, P02309, P04911, P06105, P06786, P06843, P07248, P07261, P11632, P11633, P13712, P14164, P14832, P14922, P15646, P15873, P16649, P17106, P18480, P18888, P21951, P22082, P22579, P23615, P25357, P25554, P25588, P29539, P31385, P32447, P32494, P32499, P32558, P32561, P32591, P32597, P32657, P32832, P32833, P35177, P35189, P35817, P36053, P36124, P38074, P38129, P38144, P38199, P38255, P38351, P38806, P38827, P38911, P39001, P39520, P39705, P39956, P39979, P40019, P40075, P40154, P40161, P40466, P40505, P40963, P41813, P43572, P43579, P43583, P43609, P48570, P52910, P53040, P53064, P53165, P53184, P53551, P53946, P53973, P60010, P61830, P80428, P89105, Q01448, Q01574, Q01939, Q02159, Q02206, Q02336, Q02455, Q02555, Q02908, Q03012, Q03330, Q03388, Q03661, Q03761, Q03833, Q03940, Q04003, Q04779, Q05123, Q05471, Q05580, Q06205, Q06337, Q06505, Q06592, Q06629, Q06639, Q06697, Q07457, Q07458, Q07478, Q07794, Q08649, Q08923, Q08925, Q12060, Q12345, Q12433, Q12447, Q12495, Q12692, Q99314
.........GO:0008094	o	2.259	1.043	2.167	26	1151	12	1151	0.0321	0.772	DNA-dependent ATPase activity	P06786, P18480, P18888, P22082, P32591, P32597, P32657, P32776, P32832, P35187, P35189, P38086, P38630, P38859, P40151, P40348, P43609, P53628, P53946, P80428, Q00416, Q02206, Q03940, Q05123, Q06218, Q06639
......GO:0032392	o	1.129	0.521	2.167	13	1151	6	1151	0.165	1	DNA geometric change	P06778, P32787, P35187, P38086, P38859, P40151, P40562, P51979, P53946, P80428, Q00416, Q03940, Q06218
.......GO:0018205	o	3.562	1.651	2.158	41	1151	19	1151	0.00557	0.195	peptidyl-lysine modification	P02309, P25554, P32447, P32494, P32833, P35177, P35189, P38129, P38791, P38806, P38827, P39726, P39979, P40963, P43572, P47120, P52488, P52910, P53040, P53165, P53940, P60010, P80428, Q01574, Q02336, Q02724, Q02908, Q03012, Q03330, Q03761, Q03940, Q04003, Q06592, Q06624, Q07794, Q08649, Q12060, Q12306, Q12433, Q12504, Q99314
..GO:0140097	o	3.562	1.651	2.158	41	1151	19	1151	0.00557	0.195	catalytic activity, acting on DNA	P05750, P06778, P06786, P0C2I9, P12887, P13382, P15436, P16550, P18480, P18888, P21951, P22082, P22134, P22936, P26793, P31378, P32591, P32597, P32832, P35187, P35189, P38086, P38121, P38859, P40562, P43609, P46957, P47110, P51979, P53628, P53946, P80428, Q00416, Q02206, Q03434, Q03940, Q04344, Q05123, Q06218, Q06639, Q12472
....GO:0071824	o	5.213	2.433	2.143	60	1151	28	1151	0.00067	0.0371	protein-DNA complex subunit organization	P02309, P06778, P06843, P07261, P11632, P11633, P13393, P13712, P14922, P16649, P18480, P19659, P22082, P23255, P23615, P29055, P29056, P32447, P32558, P32597, P32657, P32832, P32833, P34730, P35189, P38129, P38144, P38803, P38883, P38911, P40161, P40963, P41895, P41896, P43579, P43583, P43609, P46678, P48570, P50105, P53040, P53551, P53946, P61830, Q01448, Q02206, Q03388, Q03750, Q03761, Q03940, Q04226, Q05021, Q05123, Q05471, Q06205, Q06505, Q06639, Q08649, Q12345, Q12495
........GO:1905268	o	1.303	0.608	2.143	15	1151	7	1151	0.132	1	negative regulation of chromatin organization	P07248, P22579, P31385, P32561, P32657, P35817, P38144, P38255, P40505, P41813, P53551, P53973, Q06205, Q08923, Q12363
....GO:0001085	o	1.303	0.608	2.143	15	1151	7	1151	0.132	1	RNA polymerase II transcription factor binding	P07248, P13393, P17106, P18412, P18480, P19263, P19659, P20134, P22082, P29311, P35817, P41813, P50105, P53040, Q03761
........GO:0031126	o	1.477	0.695	2.125	17	1151	8	1151	0.106	1	snoRNA 3'-end processing	P15646, P29468, P33322, P38351, P38801, P38996, P39927, P42073, P47047, P48240, P53064, P53617, P89105, Q00416, Q06224, Q08162, Q12149
....GO:0043620	o	1.477	0.695	2.125	17	1151	8	1151	0.106	1	regulation of DNA-templated transcription in response to stress	P00445, P09959, P18412, P22082, P22579, P23615, P25302, P31385, P32447, P32527, P38827, P40505, P40535, P53628, Q00416, Q07794, Q08421
.....GO:0043618	o	1.477	0.695	2.125	17	1151	8	1151	0.106	1	regulation of transcription from RNA polymerase II promoter in response to stress	P00445, P09959, P18412, P22082, P22579, P23615, P25302, P31385, P32447, P32527, P38827, P40505, P40535, P53628, Q00416, Q07794, Q08421
.......GO:0004386	o	3.128	1.477	2.118	36	1151	17	1151	0.0117	0.34	helicase activity	P06634, P10081, P15424, P20095, P20447, P20448, P20449, P22082, P24384, P24783, P32597, P32639, P32657, P32892, P35187, P36009, P38086, P38112, P38144, P38859, P39517, P40562, P41896, P47047, P51979, P53946, P80428, Q00416, Q03532, Q03940, Q04217, Q05471, Q06218, Q06411, Q07478, Q12389
.......GO:0006356	o	1.651	0.782	2.111	19	1151	9	1151	0.0852	1	regulation of transcription from RNA polymerase I promoter	P13393, P15646, P15790, P17629, P18888, P19454, P22579, P27692, P32561, P38351, P38882, P53064, P53276, P53552, P89105, Q03973, Q06679, Q06697, Q07458
